,id,type,title,director,country,release_year,rating,genre,duration_in_min,duration_in_seasons
8515,8515,Movie,Gang Warz,Chris McIntyre,Italy,2004,18+,Drama,97,0
8516,8516,Movie,Da Hip Hop Witch,Dale Resteghini,Italy,2003,17+,"Action, Horror",85,0
8517,8517,Movie,Cold Light Of Day,Fhiona-Louise,Italy,1989,18+,"Drama, Horror, Suspense",80,0
8518,8518,Movie,Butter (1998) (aka Never 2 Big),Peter Gathings Bunche,Italy,1998,17+,"Action, Arts, Entertainment, and Culture, Suspense",101,0
8519,8519,Movie,Woe,Matthew Goodhue,Italy,2021,18+,"Horror, Suspense",85,0
8520,8520,Movie,Wings Over Everest,Fay Yu,Italy,2019,13+,"Action, Drama",110,0
8521,8521,Movie,Songs for a Sloth,Bradley Hasse,Italy,2021,13+,"Comedy, Drama",85,0
8522,8522,TV Show,Pet Alien Season 1,Unknown,Italy,2005,7+,"Animation, Comedy, Kids",0,1
8523,8523,Movie,My True Fairytale,D. Mitry,Italy,2021,13+,"Drama, Suspense",86,0
8524,8524,Movie,I'm Not Him,Stephen Grimaldi,Italy,2021,7+,Drama,88,0
8525,8525,TV Show,Desmond's,Unknown,Italy,1994,13+,Comedy,0,6
8526,8526,Movie,Wheely,Carl Mendez,Italy,2019,0+,"Animation, Kids",90,0
8527,8527,Movie,Thiruvarul,R. Thiagarajan,Italy,1975,ALL,Drama,138,0
8528,8528,Movie,The Showdown,Jim Conover,Italy,2009,13+,Western,93,0
8529,8529,Movie,The Secret Life of the Hospital,Elliot McCaffrey,Italy,2018,7+,Documentary,66,0
8530,8530,Movie,The Perfect Sleep,Jeremy Alter,Italy,2009,17+,"Action, Drama",106,0
8531,8531,TV Show,SslmRegUsTV002TargetSERIES,Unknown,Italy,2020,0+,TV Shows,0,1
8532,8532,Movie,Small Town Remedies,R.W. Perkins,Italy,2021,18+,Comedy,96,0
8533,8533,Movie,Shangri-La: Near Extinction,Nick Wauters,Italy,2018,16+,"Action, Fantasy, Science Fiction",84,0
8534,8534,Movie,Serving in Silence,Jeff Bleckner,Italy,1995,16+,Drama,92,0
8535,8535,Movie,Queen of Spades,Patrick White,Italy,2021,18+,"Horror, Suspense",92,0
8536,8536,Movie,Personals,Mike Sargent,Italy,1999,17+,Comedy,91,0
8537,8537,Movie,My Girlfriend's Back,Steven Ayromlooi,Italy,2010,13+,Comedy,80,0
8538,8538,Movie,Murder Town,Andreas Prochaska,Italy,2015,13+,Suspense,91,0
8539,8539,Movie,Miracle on I-880,Robert Iscove,Italy,1993,13+,Drama,93,0
8540,8540,Movie,Lockdown,LANCELOT ODUWA IMASUEN,Italy,2021,18+,Drama,82,0
8541,8541,TV Show,Let's Play Guess What I Am,Unknown,Italy,2015,0+,"Animation, International, Kids",0,3
8542,8542,Movie,Last Patrol on Okinawa,Nick Brokaw,Italy,2021,16+,"Action, Drama",30,0
8543,8543,TV Show,Kitchen,Unknown,Italy,2007,16+,"Drama, Suspense",0,1
8544,8544,Movie,I Pray For Love,Fada Dee,Italy,2021,16+,Drama,89,0
8545,8545,Movie,Hellarious,"Robert Boocheck, James Feeney, J.M. Logan, Chris McInroy, Sarah K. Reimers, Jason Tostevin",Italy,2019,18+,"Comedy, Horror",80,0
8546,8546,TV Show,Grenzlichter - Contact to the Otherworld,Unknown,Italy,2021,16+,"Drama, Horror, Suspense",0,1
8547,8547,Movie,Giant Little Ones,Keith Behrman,Canada,2019,17+,"Drama, Young Adult Audience",93,0
8548,8548,Movie,Ghosts of Goldfield,Ed Winfield,Italy,2007,17+,Horror,87,0
8549,8549,Movie,Ghost Month,Danny Draven,Italy,2009,17+,Horror,100,0
8550,8550,Movie,English Fairy Tales,Unknown,Italy,2021,ALL,"Animation, Anime, Romance",41,0
8551,8551,Movie,Dungeon Girl,Ulli Lommel,Italy,2008,17+,"Drama, Horror",81,0
8552,8552,Movie,Drive By,Juan Frausto,Italy,2002,17+,"Action, Drama",98,0
8553,8553,Movie,Donny's Bar Mitzvah,Jonathan Kaufman,Italy,2021,18+,"Comedy, Drama, Young Adult Audience",79,0
8554,8554,Movie,Desperado,Robert Rodriguez,"United States, Mexico",1995,17+,"Action, Drama, Suspense",105,0
8555,8555,Movie,Cutthroat Alley,Timothy Wayne Folsome,Italy,2003,17+,Horror,96,0
8556,8556,Movie,Curse of the Zodiac,Ulli Lommel,Italy,2007,17+,"Drama, Horror",82,0
8557,8557,Movie,Craig Shoemaker: The Lovemaster... Unzipped,Mark Nasser,Italy,2007,16+,Comedy,86,0
8558,8558,Movie,Chicago Massacre,Michael Feifer,Italy,2007,17+,"Documentary, Drama",92,0
8559,8559,Movie,Bob Funk,Craig Carlisle,Italy,2009,17+,Comedy,108,0
8560,8560,Movie,American Lowrider,Demetrius Navarro,Italy,2010,17+,Comedy,86,0
8561,8561,Movie,Ambiquity,Idiagbonya Samuel,Italy,2021,16+,Drama,86,0
8562,8562,Movie,A Sierra Nevada Gunfight,Vernon E. Mortensen,Italy,2013,17+,Western,92,0
8563,8563,Movie,Y'all Not Laughing Yet?,Raymelle A Adams,Italy,2021,16+,Comedy,59,0
8564,8564,Movie,Villa Bella,Marco Pollini,Italy,2021,16+,Comedy,105,0
8565,8565,Movie,Vanilla,Will Dennis,Italy,2020,18+,Comedy,89,0
8566,8566,Movie,Tommy Davidson: Illin' In Philly,Keith Truesdell,Italy,1991,18+,"Arts, Entertainment, and Culture, Comedy, Documentary",30,0
8567,8567,Movie,The Things We Carry,Ian McCrudden,Italy,2009,16+,"Arthouse, Drama",77,0
8568,8568,Movie,The Report,Scott Z. Burns,United States,2019,17+,Military and War,120,0
8569,8569,Movie,The Priest (Tamil),Jofin T. Chacko,India,2021,13+,Suspense,145,0
8570,8570,Movie,The Pagan King,Aigars Grauba,Italy,2018,18+,"Action, Drama",115,0
8571,8571,TV Show,The Collection,Unknown,Italy,2017,16+,"Drama, Historical",0,1
8572,8572,Movie,The City of Lost Children,"Marc Caro, Jean-Pierre Jeunet",Italy,1995,17+,"Science Fiction, Suspense",112,0
8573,8573,Movie,Steel Arena,Mark L. Lester,United States,1973,16+,Action,100,0
8574,8574,Movie,Slayer,Kevin VanHook,Italy,2006,13+,Horror,87,0
8575,8575,Movie,ProjectUNUnApprovedMovieTarget,Test Director,Italy,2019,0+,Comedy,0,0
8576,8576,Movie,Phone Call,Sampath,Italy,2021,13+,Comedy,6,0
8577,8577,Movie,Outlander,Howard McCain,Italy,2009,17+,"Action, Science Fiction",115,0
8578,8578,TV Show,Momo DIY,Unknown,Italy,2014,0+,"Animation, International, Kids",0,5
8579,8579,Movie,Mindwarp,Glenn Jordan,Italy,2001,13+,Drama,96,0
8580,8580,Movie,Incall,Brock Riebe,Italy,2018,18+,"Drama, Horror",140,0
8581,8581,Movie,I'm Not There,Todd Haynes,United States,2007,17+,"Arts, Entertainment, and Culture, Drama",136,0
8582,8582,Movie,I Walk the Line,John Frankenheimer,Italy,1970,13+,"Romance, Western",97,0
8583,8583,Movie,H.P. Lovecraft's The Deep Ones,Chad Ferrin,Italy,2021,18+,"Horror, Science Fiction",83,0
8584,8584,TV Show,Gali - Hell is Empty,Unknown,Italy,2021,16+,Horror,0,1
8585,8585,Movie,Film Fest,Marshall Cook,Italy,2021,16+,"Arthouse, Comedy, Drama",97,0
8586,8586,Movie,Bhairava Raghava,Prajwal Panchangam,Italy,2021,13+,"Drama, Suspense",46,0
8587,8587,Movie,A Royal Night Out,Julian Jarrold,Italy,2015,13+,"Comedy, Drama",97,0
8588,8588,Movie,A Boy Called Sailboat,Cameron Nugent,Italy,2018,16+,"Comedy, Drama, Kids",86,0
8589,8589,Movie,When I'm 64,Jon Jones,Italy,2004,16+,"Drama, LGBTQ, Romance",88,0
8590,8590,Movie,Tumbleweeds,King Baggot,Italy,1925,UNRATED,Western,88,0
8591,8591,Movie,The Three Burials of Melquiades Estrada,Tommy Lee Jones,Italy,2006,17+,"Drama, Western",121,0
8592,8592,Movie,The Road to Hollywood,"Bud Pollard, Del Lord",Italy,1947,13+,"Arts, Entertainment, and Culture, Comedy, Documentary",53,0
8593,8593,Movie,The Last Witch,Robin Sheppard,Italy,2013,18+,"Drama, Horror",43,0
8594,8594,TV Show,The Kings,Unknown,Italy,2021,17+,TV Shows,0,1
8595,8595,Movie,The Devil's Backbone,Guillermo Del Toro,Italy,2001,17+,"Drama, Horror",108,0
8596,8596,Movie,Talk To Her,Pedro Almodovar,Italy,2002,17+,International,113,0
8597,8597,Movie,Rammstein: in Amerika - Live from Madison Square Garden,"Matthew Amos, Laura Vallis",Italy,2016,17+,Music Videos and Concerts,102,0
8598,8598,Movie,My Mom's New Boyfriend,George Gallo,Italy,2008,13+,"Action, Drama",97,0
8599,8599,Movie,MACHO: THE HECTOR CAMACHO STORY,Eric Drath,Italy,2020,16+,"Documentary, Special Interest, Sports",96,0
8600,8600,Movie,Lonely Hearts,Todd Robinson,Italy,2007,17+,"Drama, Suspense",108,0
8601,8601,Movie,Just Another Dream,Paul Schneider,Italy,2021,7+,"Drama, Suspense",92,0
8602,8602,Movie,Janosik,"Kasia Adamik, Agnieszka Holland",Italy,2009,16+,"Action, Drama, Romance",137,0
8603,8603,Movie,I Like It Like That,Darnell Martin,Italy,1994,17+,"Comedy, Drama",107,0
8604,8604,Movie,Fragmented,Douglas Elford-Argent,Italy,2015,18+,"Action, Suspense",88,0
8605,8605,Movie,Corrado,Adamo P. Cultraro,Italy,2010,18+,"Action, Drama",80,0
8606,8606,Movie,Bad Hombres,Andrew Glazer,Italy,2020,16+,"Documentary, Special Interest, Sports",102,0
8607,8607,Movie,All About My Mother,Pedro Almodovar,Italy,1999,17+,"Drama, International",101,0
8608,8608,Movie,Without Consent,Robert Iscove,Italy,1994,13+,"Drama, Suspense",92,0
8609,8609,TV Show,Wild & Free: Florianópolis,Unknown,Italy,2021,18+,"International, Unscripted",0,2
8610,8610,Movie,Varanpona 24 Manikoor,Sreenivass Redde,Italy,2019,13+,"Drama, Romance, Suspense",131,0
8611,8611,Movie,Vacuuming Completely Nude in Paradise,Danny Boyle,Italy,2001,18+,Drama,75,0
8612,8612,TV Show,Uprising,Unknown,Italy,2021,16+,Documentary,0,1
8613,8613,Movie,Two Crowns,MIchał Kondrat,Italy,2017,7+,Drama,86,0
8614,8614,Movie,Twentyfour Seven,Shane Meadows,Italy,2000,16+,Drama,92,0
8615,8615,TV Show,Tugged,Unknown,Italy,2021,18+,"Drama, Romance",0,1
8616,8616,Movie,Titli,Rituparno Ghosh,Italy,2002,ALL,Drama,104,0
8617,8617,Movie,Thunaivan,M. A. Thirumugam,Italy,1969,ALL,Drama,155,0
8618,8618,Movie,Thin Ice,Ian White,Italy,2000,16+,Drama,73,0
8619,8619,Movie,They Fought for Their Land,Sergey Bondarchuk,Italy,1975,16+,"Action, Drama",151,0
8620,8620,Movie,The Tribe,Stephen Poliakoff,Italy,1998,18+,Drama,102,0
8621,8621,Movie,The Student Prince,Simon Curtis,Italy,1997,16+,"Drama, Romance",92,0
8622,8622,Movie,The Strange Love Of Martha Ivers,Lewis Milestone,Italy,1946,UNRATED,Drama,115,0
8623,8623,Movie,The Song of Lunch,Niall MacCormick,Italy,2010,16+,"Drama, Romance",48,0
8624,8624,Movie,The Sleeper,Stuart Orme,Italy,2000,18+,"Drama, Horror, Suspense",104,0
8625,8625,Movie,The Secret Agent,David Drury,Italy,1992,16+,Drama,122,0
8626,8626,Movie,The Precious Blood,John Woods,Italy,1996,16+,Drama,76,0
8627,8627,Movie,The People,John Korty,Italy,1972,13+,"Drama, Science Fiction, Suspense",74,0
8628,8628,Movie,The Mangler: Reborn,"Matt Cunningham, Erik Gardner",Italy,2005,18+,"Horror, Suspense",83,0
8629,8629,Movie,The Good Policeman,Peter Werner,Italy,2018,16+,Drama,87,0
8630,8630,Movie,The End Will Be Spectacular - Ji Bo Azadiyê,Ersin Celik,Italy,2019,18+,"Action, Drama",142,0
8631,8631,Movie,The Defender,Dolph Lundgren,Italy,2005,17+,Action,91,0
8632,8632,Movie,The Bloody Vampire,Miguel Morayta,Italy,1962,13+,Horror,99,0
8633,8633,Movie,The BIG Rant,Shubham Sanjay Shevade,Italy,2021,13+,"Comedy, Drama",84,0
8634,8634,Movie,The Best Things in the World,Laís Bodanzky,Italy,2015,18+,"Comedy, Drama",106,0
8635,8635,Movie,Tender Loving Care,Dewi Humphries,Italy,1993,18+,Drama,75,0
8636,8636,Movie,Take a Girl Like You,Nick Hurran,Italy,2000,18+,Drama,122,0
8637,8637,Movie,Sweet Revenge,David Morrissey,Italy,2001,16+,Drama,104,0
8638,8638,Movie,Surviving The Storm,Deseria Denelle,Italy,2021,18+,"Drama, Romance",113,0
8639,8639,Movie,Survival Games,Sarik Andreasyan,Italy,2016,16+,"Action, Science Fiction, Suspense",91,0
8640,8640,Movie,"Superbug, Super Agent",Rudolf Zehetgruber,Italy,1972,13+,"Comedy, Kids",89,0
8641,8641,Movie,Summer in the Suburbs,David Attwood,Italy,2000,18+,Drama,86,0
8642,8642,Movie,Summer Day's Dream,Christopher Morahan,Italy,1994,16+,Drama,106,0
8643,8643,Movie,Sueno,Renee Chabria,Italy,2005,13+,Drama,108,0
8644,8644,Movie,Subnormal,Lyttanya Shannon,Italy,2021,13+,Documentary,60,0
8645,8645,Movie,Strumpet,Danny Boyle,Italy,2001,18+,Drama,72,0
8646,8646,Movie,"Stone, Scissors, Paper",Stephen Whittaker,Italy,1997,18+,Romance,83,0
8647,8647,Movie,Stolen,Justin Chadwick,Italy,2011,18+,"Drama, Suspense",90,0
8648,8648,Movie,Spider's Web,Paul Levine,Italy,2002,17+,"Drama, Romance, Suspense",88,0
8649,8649,Movie,Soundproof,Edmund Coulthard,Italy,2006,18+,"Drama, Suspense",88,0
8650,8650,Movie,Soul Pursuit,Larry Humphrey,Italy,2021,13+,"Action, Drama, Special Interest",83,0
8651,8651,Movie,Solomon & Gaenor,Paul Morrison,Italy,2000,17+,Drama,104,0
8652,8652,Movie,Sin Bin,George Case,Italy,1994,18+,Drama,63,0
8653,8653,Movie,Shivers Down Your Spine,Mathew Kister,Italy,2015,18+,Horror,134,0
8654,8654,Movie,Shaolin Kung Fu Master,Wong Fei Lung,Italy,1978,UNRATED,Action,88,0
8655,8655,Movie,Shadowless,Salifu Zakari,Italy,2021,16+,"Drama, Romance",105,0
8656,8656,Movie,Sex and Chocolate,Gavin Millar,Italy,1997,16+,"Drama, Romance",87,0
8657,8657,Movie,Sex 'n' Death,Guy Jenkin,Italy,1999,18+,Drama,73,0
8658,8658,Movie,Score,Andy de Emmony,Italy,2001,16+,Drama,112,0
8659,8659,Movie,Salt Water,Conor McPherson,Italy,2002,16+,Drama,92,0
8660,8660,Movie,Saigon Baby,David Attwood,Italy,1995,16+,Drama,92,0
8661,8661,Movie,Rules of Love,Ben Gosling Fuller,Italy,2010,16+,"Arts, Entertainment, and Culture, Romance",74,0
8662,8662,Movie,Revenge Ride,Melanie Aikenhead,Italy,2020,18+,"Drama, Horror, Suspense",73,0
8663,8663,TV Show,RE:TV,Unknown,Italy,2021,ALL,Documentary,0,1
8664,8664,TV Show,Rafa Nadal Academy,Unknown,Italy,2021,7+,"Documentary, Sports",0,1
8665,8665,Movie,Priest,Antonia Bird,Italy,1995,18+,"Drama, LGBTQ",105,0
8666,8666,Movie,Porsche 911 Reloaded,Ulf Thomas,Italy,2016,7+,"Documentary, Special Interest",52,0
8667,8667,Movie,Phoo Action,Euros Lyn,Italy,2008,16+,Science Fiction,57,0
8668,8668,Movie,Perfect Day: The Millennium,Harry Bradbeer,Italy,2006,16+,Drama,95,0
8669,8669,Movie,Perfect Day: The Funeral,Paul Seed,Italy,2006,16+,Drama,94,0
8670,8670,Movie,Past Sins,Umut Dag,Italy,2016,16+,"Action, Suspense",90,0
8671,8671,Movie,Passer By,David Morrissey,Italy,2004,18+,Drama,99,0
8672,8672,Movie,Narasimhapuram,Sri Raj Balla,Italy,2021,18+,"Action, Drama",111,0
8673,8673,Movie,Murder at My Door,Eric Till,Italy,1996,13+,"Drama, Suspense",89,0
8674,8674,Movie,Mr.Nerd & The Woman in High handed Attitude,Masao KONNO,Italy,2021,13+,"Comedy, Drama",13,0
8675,8675,Movie,Mothertime,Matthew Jacobs,Italy,1997,18+,"Comedy, Drama",87,0
8676,8676,Movie,Mother And Child,Rodrigo Garcia,Italy,2010,17+,"Drama, Romance",127,0
8677,8677,Movie,Money,Jeremy Lovering,Italy,2010,18+,Drama,96,0
8678,8678,Movie,Milgram and the Fastwalkers,Richard Cutting,Italy,2018,16+,"Drama, Horror, Science Fiction",109,0
8679,8679,Movie,Meat,John Madden,Italy,1994,18+,"Drama, Romance, Suspense",84,0
8680,8680,Movie,May 33rd,David Attwood,Italy,2004,18+,Drama,91,0
8681,8681,Movie,Maxwell,Colin Barr,Italy,2007,16+,Drama,88,0
8682,8682,Movie,Masala Chai,Marco Hülser,Italy,2020,7+,"Kids, Special Interest",62,0
8683,8683,Movie,Man and Boy,Simon Curtis,Italy,2002,16+,Drama,103,0
8684,8684,Movie,Little White Lies,Philip Saville,Italy,1998,18+,"Drama, Horror, Suspense",110,0
8685,8685,Movie,Le Bal des folles,Mélanie Laurent,Italy,2021,18+,Drama,122,0
8686,8686,Movie,Last Resort,Pawel Pawlikowski,Italy,2002,16+,"Drama, Romance",74,0
8687,8687,Movie,Kiss My Act,Duane Clark,Italy,2001,13+,"Comedy, Drama, Romance",90,0
8688,8688,Movie,Kick of Death,David Avallone,Italy,1997,13+,Action,94,0
8689,8689,Movie,Jiilka - Youthful Story,Kaveesh Shetty,Italy,2020,13+,"Comedy, Romance",107,0
8690,8690,Movie,Irish Jam,John Eyres,"United Kingdom, United States",2006,13+,Comedy,94,0
8691,8691,Movie,I Write My Life,Weiping Kaigen,Italy,2021,18+,"Drama, LGBTQ",91,0
8692,8692,Movie,Hood,Michael Lansu,Italy,2015,13+,Action,105,0
8693,8693,TV Show,Holby Blue,Unknown,Italy,2007,16+,Drama,0,1
8694,8694,TV Show,Hargrave,Unknown,Italy,2021,16+,"Drama, Science Fiction, Suspense",0,1
8695,8695,Movie,Gold Fools,Travis Cluff,Italy,2012,16+,"Action, Drama, Suspense",76,0
8696,8696,TV Show,Go Buster - Adventures of Go Buster (Made by Little Baby Bum),Unknown,Italy,2020,ALL,Kids,0,7
8697,8697,Movie,Fairy tales and bedtime stories,Unknown,Italy,2021,ALL,"Animation, Anime",45,0
8698,8698,Movie,Everybody's Talking About Jamie,Jonathan Butterell,Italy,2021,13+,"Arts, Entertainment, and Culture, Comedy, LGBTQ",115,0
8699,8699,Movie,Edge Of The Axe,José Ramón Larraz,Italy,1988,18+,"Horror, Suspense",91,0
8700,8700,Movie,Doggin' Around,Desmond Davis,Italy,1994,18+,Drama,90,0
8701,8701,TV Show,"Do, Re & Mi",Unknown,United States,2021,UNRATED,"Animation, Anime, Kids",0,2
8702,8702,Movie,Deadly Family Secrets,Richard T. Heffron,Italy,1995,16+,Drama,94,0
8703,8703,Movie,Damage,ANGEL AMUZO MALEDO,Italy,2021,18+,Drama,91,0
8704,8704,Movie,Crude Crypt Vol 1,"Robbie Lopez, Jayleen Perez, Bron Theron, Wade Hampton",Italy,2021,18+,Horror,85,0
8705,8705,Movie,Cross,Patrick Durham,Italy,2011,17+,"Action, Science Fiction",105,0
8706,8706,Movie,Crime Drama Thriller Film Glenn Ford Broderick Crawford in Convicted a Film Noir Classic Mystery,Henry Levin,Italy,1950,16+,Drama,91,0
8707,8707,Movie,Cold Breath,Abbas Raziji,Italy,2017,13+,Drama,84,0
8708,8708,TV Show,Clip: ACT 2 - Series 5,Unknown,Italy,2021,ALL,TV Shows,0,1
8709,8709,TV Show,Chaotic,Unknown,Italy,2008,7+,"Animation, Kids",0,1
8710,8710,Movie,Call Me King,R.L. Scott,Italy,2017,18+,"Action, Drama",117,0
8711,8711,TV Show,Broker - 心跳源计划,Unknown,Italy,2021,13+,"Action, Drama, Romance",0,1
8712,8712,Movie,Broderick Crawford in The Mob Crime Detective Film Noir Detective 1952 Classic,Robert Parrish,Italy,1951,16+,"Drama, Romance",86,0
8713,8713,Movie,Bond - In Isolation,Sonia Kohli,Italy,2021,7+,Horror,42,0
8714,8714,Movie,Black Power,George Amponsah,Italy,2021,16+,Documentary,90,0
8715,8715,Movie,Baruva 24 Gantegalalli,Sreenivass Redde,Italy,2019,13+,"Drama, Romance, Suspense",131,0
8716,8716,Movie,Balance.. hotay na,Swaroop Vaishali Balasaheb Sawant,Italy,2019,13+,"Drama, Young Adult Audience",120,0
8717,8717,Movie,Bad Ben 4 The Mandela Effect,Nigel Bach,Italy,2018,18+,"Horror, Suspense",67,0
8718,8718,Movie,Austin Weird,Dillon Cameron,Italy,2019,13+,"Comedy, Drama",108,0
8719,8719,Movie,Apartment 413,Matt Patterson,Italy,2021,18+,Horror,79,0
8720,8720,Movie,Another Pair of Aces,Bill Bixby,Italy,1991,18+,"Drama, Western",93,0
8721,8721,Movie,American Traitor: The Trial of Axis Sally,Michael Polish,Italy,2021,17+,"Drama, Suspense",109,0
8722,8722,Movie,Alabama's Ghost,Fredric Hobbs,Italy,1973,13+,"Horror, Suspense",93,0
8723,8723,TV Show,Actuate algo,Unknown,Italy,2021,13+,Comedy,0,1
8724,8724,TV Show,Act 6 - Series 2,Unknown,Italy,2021,ALL,TV Shows,0,1
8725,8725,TV Show,Act 6 - Series 1,Unknown,Italy,2021,ALL,Action,0,1
8726,8726,TV Show,Act 5 - Series 2,Unknown,Italy,2021,ALL,TV Shows,0,1
8727,8727,TV Show,Act 5 - Series 1,Unknown,Italy,2021,ALL,Action,0,3
8728,8728,TV Show,ACT 2 - Series 6,Unknown,Italy,2021,ALL,TV Shows,0,1
8729,8729,Movie,Abhiyude Katha Anuvinteyum,B.R. Vijayalakshmi,Italy,2018,13+,"Drama, Romance",122,0
8730,8730,Movie,A First Farewell,WANG Lina,Italy,2021,7+,"Arthouse, Drama, Kids",87,0
8731,8731,TV Show,The Z Virus,Unknown,Italy,2017,18+,"Action, Science Fiction",0,1
8732,8732,Movie,The Last Days on Mars,Ruairi Robinson,Italy,2013,17+,"Horror, Science Fiction, Suspense",98,0
8733,8733,Movie,The Icebreaker,Nikolay Khomeriki,Italy,2017,13+,Action,119,0
8734,8734,Movie,The Future,Miranda July,Italy,2001,17+,"Comedy, Drama",91,0
8735,8735,Movie,The Disappointments Room,D.J. Caruso,Italy,2016,17+,"Drama, Horror, Suspense",85,0
8736,8736,Movie,Supercon,Zak Knutson,Italy,2018,17+,"Action, Comedy, Young Adult Audience",100,0
8737,8737,Movie,Secrets of the Mona Lisa,Ian Leese,Italy,2018,13+,Documentary,52,0
8738,8738,Movie,Raven,Craig R. Baxley,Italy,1997,13+,Science Fiction,90,0
8739,8739,TV Show,Playtime with Twinkle - Cartoons for Kids (Made by Little Baby Bum),Unknown,Italy,2021,ALL,Kids,0,2
8740,8740,Movie,Learning with The GiggleBots: GiggleBellies,The GiggleBots,Italy,2019,ALL,Kids,54,0
8741,8741,Movie,Kanasina maleyaadalu,Sukesh Mijar,Italy,2021,13+,Romance,49,0
8742,8742,Movie,Hangover in Death Valley,Gideon Quin,Italy,2019,18+,"Action, Adventure, Horror",73,0
8743,8743,Movie,GoShogun: The Time Etrainger,Kunihiko Yuyama,Italy,1985,13+,"Action, Anime, Drama",89,0
8744,8744,Movie,From The Files of Joseph Wambaugh: A Jury of One,Alan Metzger,Italy,1992,16+,Drama,93,0
8745,8745,TV Show,Double Tap,Unknown,Italy,2021,18+,Drama,0,1
8746,8746,TV Show,Dinner Club,Unknown,Italy,2021,0+,"Adventure, Comedy, Unscripted",0,1
8747,8747,Movie,Cheer Up,Tyler Maddox,Italy,2021,13+,"Comedy, Kids",68,0
8748,8748,Movie,Chaitanyam,Surya,Italy,2021,13+,Drama,132,0
8749,8749,Movie,Bell Bottom,Ranjit M Tewari,Italy,2021,13+,Action,123,0
8750,8750,TV Show,AWS DeepRacer TV,Unknown,Italy,2019,ALL,"Documentary, Special Interest",0,1
8751,8751,Movie,Antony Firingee,Sunil Bandyopadhyay,Italy,1967,13+,Romance,147,0
8752,8752,TV Show,ACT 2 - Series 9,Unknown,Italy,2021,ALL,TV Shows,0,1
8753,8753,TV Show,ACT 2 - Series 7,Unknown,Italy,2021,ALL,TV Shows,0,1
8754,8754,Movie,Paranoia,Robert Luketic,United States,2013,13+,"Drama, Suspense",106,0
8759,8759,TV Show,ACT 2 - Series 8,Unknown,Italy,2021,ALL,TV Shows,0,1
8760,8760,TV Show,Act 2 - Series 4,Unknown,Italy,2021,ALL,Action,0,2
8761,8761,TV Show,Act 2 - Series 3,Unknown,Italy,2021,ALL,TV Shows,0,2
8762,8762,TV Show,Act 2 - Series 2,Unknown,Italy,2021,13+,Action,0,2
8763,8763,TV Show,ACT 2 - Series 10,Unknown,Italy,2021,ALL,TV Shows,0,1
8764,8764,TV Show,Act 2 - Series 1,Unknown,Italy,2021,ALL,TV Shows,0,2
8765,8765,Movie,White Demise,Daeil Kim,Italy,2021,16+,"Drama, Horror, Suspense",70,0
8766,8766,TV Show,True Tori,Unknown,Italy,2014,14+,TV Shows,0,1
8767,8767,Movie,The Proud Rebel,Michael Curtiz,Italy,1958,13+,Drama,112,0
8768,8768,Movie,The Diesel Mystery,Oliver Frohnauer,Italy,2011,7+,Documentary,43,0
8769,8769,Movie,The Deeper You Dig,John Adams,Italy,2020,18+,"Drama, Horror, Suspense",96,0
8770,8770,Movie,Soul Food,George Tillman Jr.,Italy,1997,17+,"Comedy, Drama",115,0
8771,8771,Movie,Small Apartments,Jonas Åkerlund,Italy,2013,17+,"Comedy, Drama",96,0
8772,8772,Movie,Shaolin Fighters vs. Ninja,Taylor Wong,Italy,1981,18+,"Action, Drama",83,0
8773,8773,Movie,Scorned,Mark Jones,Italy,2014,17+,"Horror, Suspense",86,0
